,PrimerMix,Target,Assay,Conc,Exp_id,MeltPeaks,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
40,PM9.8,mcr-1,G10,10000000,20200520_02,87.69848443,-0.00172184,-0.00065774,0.00029646,0.00075026,0.00133286,0.00167136,0.00232836,0.00307826,0.00471146,0.00727236,0.01227116,0.02173816,0.03964946,0.07143546,0.12427946,0.19752746,0.28065846,0.35420946,0.40998746,0.45393946,0.48910346,0.51942846,0.54375446,0.56437546,0.58091246,0.59541746,0.60872646,0.62054546,0.62939746,0.63789346,0.64550946,0.65263746,0.65925246,0.66472446,0.67036746,0.67570346,0.67956446,0.68410446,0.68905146,0.69227546,0.69686446,0.69990046,0.70236946,0.70590546,0.70900346
41,PM9.8,mcr-1,G10,100000000,20200520_02,87.95796709,-0.00023402,-0.00050212,-0.00019712,0.00018138,0.00075188,0.00215948,0.00490208,0.00999028,0.01926258,0.03642108,0.06751688,0.11752488,0.18524988,0.25711388,0.31968388,0.36740488,0.40470188,0.43521188,0.46083988,0.48240988,0.49985288,0.51441988,0.52777388,0.53876888,0.54799988,0.55646088,0.56400688,0.57085288,0.57702388,0.58262888,0.58755188,0.59133388,0.59592288,0.59949288,0.60352688,0.60635188,0.61097088,0.61384288,0.61656088,0.61991788,0.62205588,0.62446488,0.62695688,0.62962588,0.63074088
42,PM9.8,mcr-1,G10,100000000,20200520_02,87.84713879,-0.00112426,-0.00071266,-0.00022616,0.00049374,0.00156934,0.00304864,0.00571254,0.01101684,0.02092484,0.03916914,0.07057584,0.12220684,0.19218184,0.26720784,0.33202784,0.38158084,0.42046584,0.45211684,0.47824484,0.49901884,0.51737084,0.53362584,0.54628684,0.55725384,0.56769284,0.57624484,0.58337384,0.59040184,0.59653484,0.60228384,0.60806284,0.61292784,0.61764584,0.62076484,0.62503084,0.62939084,0.63282284,0.63645384,0.63935984,0.64233984,0.64541484,0.64803584,0.65056484,0.65271684,0.65501584
43,PM9.8,mcr-1,G10,100000000,20200520_02,87.80749301,-0.00016928,-0.00058368,-0.00033678,0.00018282,0.00090692,0.00238872,0.00491962,0.01011152,0.01995012,0.03747882,0.06936632,0.12034332,0.19029932,0.26495132,0.32871932,0.37840732,0.41635232,0.44722232,0.47398532,0.49477032,0.51282632,0.52785532,0.54099632,0.55205332,0.56195832,0.57082332,0.57768532,0.58508332,0.59152232,0.59696032,0.60260532,0.60674332,0.61136332,0.61545732,0.61958432,0.62323332,0.62676732,0.63028832,0.63330832,0.63657532,0.63963832,0.64289632,0.64500232,0.64732732,0.64931032
44,PM9.8,mcr-1,G10,100000000,20200520_02,87.85823688,-0.00158696,-0.00053966,-9.07E-05,0.00060624,0.00161104,0.00338254,0.00627594,0.01171884,0.02197184,0.04106104,0.07465904,0.12903004,0.20298304,0.28231304,0.35145004,0.40515304,0.44783704,0.48182404,0.51031604,0.53404904,0.55429304,0.57077504,0.58568904,0.59820704,0.60860104,0.61902104,0.62759404,0.63597904,0.64248004,0.64938704,0.65600104,0.66087804,0.66724104,0.67209304,0.67669504,0.68117504,0.68603204,0.69000004,0.69349604,0.69667704,0.70103704,0.70435804,0.70720304,0.70965604,0.71228004
45,PM9.8,mcr-1,G10,100000000,20200520_02,87.86259558,-6.72E-05,-0.000561,-0.0003748,9.06E-05,0.0009124,0.0021864,0.0046504,0.0098998,0.0196491,0.0377549,0.0700689,0.1218529,0.1924459,0.2669759,0.3314269,0.3809849,0.4196919,0.4514889,0.4775099,0.4990779,0.5164879,0.5319129,0.5439169,0.5558419,0.5649179,0.5735329,0.5809199,0.5874829,0.5939349,0.5988059,0.6036219,0.6081539,0.6130009,0.6164539,0.6204359,0.6241309,0.6280649,0.6301479,0.6335849,0.6360959,0.6390209,0.6414269,0.6440369,0.6462169,0.6481519
46,PM9.8,mcr-1,G10,100000000,20200520_02,87.8047713,-0.00111202,-0.00081492,-0.00032932,0.00066678,0.00158948,0.00330348,0.00624178,0.01151928,0.02125848,0.03980608,0.07277608,0.12547908,0.19651808,0.27204408,0.33697308,0.38691308,0.42559908,0.45744208,0.48373808,0.50479508,0.52360308,0.53887908,0.55215708,0.56313108,0.57355508,0.58213708,0.58963108,0.59668208,0.60255108,0.60879708,0.61421608,0.61843208,0.62315608,0.62684108,0.63141408,0.63496708,0.63904208,0.64242908,0.64580208,0.64896108,0.65147208,0.65500708,0.65721808,0.65969408,0.66182608
47,PM9.8,mcr-2,G11,10,20200520_02,86.04083404,-0.00167546,-0.00077166,0.00038794,0.00084714,0.00121204,0.00153154,0.00171844,0.00200584,0.00225414,0.00216844,0.00254134,0.00303214,0.00307604,0.00351774,0.00356104,0.00393034,0.00416044,0.00430794,0.00486804,0.00473964,0.00521344,0.00536594,0.00568514,0.00608474,0.00618624,0.00646964,0.00687164,0.00726754,0.00750044,0.00842974,0.00913374,0.01111754,0.01375134,0.01861134,0.02680344,0.03930504,0.05597304,0.07614004,0.09860204,0.12260904,0.14697904,0.17168504,0.19653704,0.22003404,0.24323404
48,PM9.8,mcr-2,G11,10,20200520_02,86.14951759,-0.0018719,-0.0006569,0.0001717,0.0009721,0.001385,0.0016023,0.001998,0.0021357,0.0025168,0.0026825,0.002977,0.0029403,0.0033481,0.0036804,0.0035973,0.004196,0.0045757,0.0045899,0.0050948,0.0051879,0.0053696,0.0055494,0.0057351,0.0059372,0.0064902,0.0064395,0.0068454,0.0073462,0.007517,0.008293,0.0098832,0.0120698,0.0158145,0.0218248,0.0323159,0.0472506,0.0665606,0.0885976,0.1119776,0.1357126,0.1601806,0.1840546,0.2065696,0.2286066,0.2490406
49,PM9.8,mcr-2,G11,10,20200520_02,85.95737533,-0.00067444,-0.00052704,-5.06E-05,0.00049616,0.00075596,0.00116766,0.00140326,0.00115816,0.00178286,0.00177066,0.00203286,0.00262816,0.00256556,0.00289876,0.00291876,0.00339366,0.00361516,0.00383916,0.00416506,0.00424106,0.00431216,0.00471686,0.00494236,0.00535066,0.00555736,0.00590886,0.00606346,0.00650396,0.00661526,0.00714656,0.00762526,0.00823746,0.00903596,0.01099636,0.01322386,0.01685546,0.02348086,0.03369896,0.04916396,0.06825896,0.09046896,0.11341996,0.13703596,0.16160396,0.18558896
50,PM9.8,mcr-2,G11,10,20200520_02,86.02832003,-0.00027006,-0.00039386,-0.00013986,0.00023634,0.00056744,0.00068184,0.00097424,0.00119814,0.00114214,0.00137984,0.00144934,0.00183374,0.00210214,0.00189244,0.00227374,0.00248204,0.00256234,0.00263594,0.00297184,0.00316414,0.00331624,0.00349184,0.00349564,0.00363544,0.00413114,0.00412194,0.00449424,0.00449624,0.00494184,0.00609074,0.00782054,0.01018434,0.01474454,0.02222944,0.03470344,0.05230344,0.07502744,0.10040144,0.12679044,0.15365544,0.18140844,0.20756244,0.23326944,0.25791144,0.28164244
51,PM9.8,mcr-2,G11,10,20200520_02,86.01868527,-0.00201982,-0.00057552,0.00018538,0.00119288,0.00121708,0.00146418,0.00130998,0.00087408,0.00015928,-0.00084642,-0.00060882,-0.00091592,0.00020508,0.00059978,0.00068928,0.00099148,0.00112828,0.00129688,0.00149118,0.00151388,0.00145548,0.00168988,0.00208258,0.00197978,0.00227858,0.00234088,0.00252628,0.00286248,0.00349528,0.00448198,0.00637388,0.00941358,0.01464028,0.02400048,0.03779848,0.05662448,0.08003148,0.10550348,0.13165748,0.15834748,0.18509248,0.21116348,0.23520748,0.25853448,0.28028048
52,PM9.8,mcr-2,G11,10,20200520_02,86.1544799,-0.00295356,-0.00034866,0.00062644,0.00099674,0.00167904,0.00157284,0.00187254,0.00209714,0.00227914,0.00262154,0.00272244,0.00272484,0.00303324,0.00303164,0.00336504,0.00307524,0.00346354,0.00349104,0.00395044,0.00389894,0.00408074,0.00420574,0.00411034,0.00443944,0.00493434,0.00500514,0.00532604,0.00579214,0.00646414,0.00756394,0.00962714,0.01335574,0.01992484,0.03054264,0.04690864,0.06843064,0.09335564,0.12076264,0.14875764,0.17734564,0.20500664,0.23247564,0.25822264,0.28287764,0.30669964
53,PM9.8,mcr-2,G11,100,20200520_02,85.90830035,-0.00057174,-0.00033854,-0.00017084,0.00045436,0.00062676,0.00102706,0.00103106,0.00102826,0.00139466,0.00177636,0.00164176,0.00197086,0.00214796,0.00234486,0.00260296,0.00295966,0.00313626,0.00340736,0.00366606,0.00429896,0.00447906,0.00502396,0.00523676,0.00573146,0.00643996,0.00752116,0.00889266,0.01098936,0.01454706,0.02068326,0.03014196,0.04447646,0.06354546,0.08570246,0.10874646,0.13294046,0.15738646,0.18089746,0.20382846,0.22575746,0.24656346,0.26501846,0.28275046,0.29938146,0.31459146
54,PM9.8,mcr-2,G11,100,20200520_02,85.97762751,-0.0003234,4.92E-05,-0.0002215,8.34E-05,0.0004123,0.0004979,0.0005077,0.0009204,0.0009176,0.0012789,0.0014425,0.0016095,0.0016469,0.0018959,0.0020539,0.0019704,0.0020623,0.002497,0.0028289,0.0029708,0.0034288,0.0035271,0.0039888,0.0041639,0.0046921,0.0055109,0.0067293,0.0089517,0.0126214,0.0192355,0.0300203,0.0461982,0.0677282,0.0916282,0.1168632,0.1422712,0.1681452,0.1936752,0.2180892,0.2406072,0.2615532,0.2805982,0.2989822,0.3165012,0.3327922
55,PM9.8,mcr-2,G11,100,20200520_02,85.91431382,-0.0012713,-0.0004463,1.08E-05,0.0007679,0.0009389,0.0011551,0.0016071,0.0017592,0.0018546,0.0020402,0.0022296,0.0025887,0.002597,0.0028508,0.0030188,0.0030166,0.0031265,0.0034977,0.0035245,0.0035669,0.0038686,0.0042865,0.0040572,0.004531,0.0049327,0.0055967,0.0067528,0.0084877,0.0118559,0.0176452,0.0270057,0.0411937,0.0603527,0.0825707,0.1051787,0.1290177,0.1527997,0.1759057,0.1985487,0.2191147,0.2390107,0.2568447,0.2734787,0.2894587,0.3044367
56,PM9.8,mcr-2,G11,100,20200520_02,85.87765823,-0.0018057,-0.0006828,0.0004428,0.0008805,0.0011652,0.0012817,0.0013961,0.0016629,0.0018531,0.002174,0.0020941,0.0020429,0.0023613,0.0026798,0.0027203,0.0028406,0.0028511,0.0028168,0.0032287,0.0031567,0.0034429,0.0034753,0.0037933,0.0041137,0.0043603,0.0051701,0.0067224,0.0092087,0.0131883,0.020438,0.0318632,0.0485637,0.0691107,0.0918467,0.1149267,0.1390967,0.1628197,0.1855427,0.2069437,0.2275227,0.2465527,0.2642097,0.2804087,0.2954677,0.3097527
57,PM9.8,mcr-2,G11,100,20200520_02,85.87290994,-0.00184446,-0.00072016,2.75E-05,0.00114994,0.00138714,0.00163944,0.00242504,0.00250644,0.00265894,0.00312014,0.00315314,0.00358024,0.00404154,0.00452164,0.00470934,0.00480964,0.00518664,0.00532544,0.00570364,0.00562064,0.00604614,0.00641414,0.00676784,0.00732064,0.00779994,0.00861764,0.00997434,0.01235784,0.01638854,0.02335604,0.03494154,0.05167754,0.07436754,0.09973754,0.12655954,0.15326354,0.18085154,0.20768554,0.23344454,0.25752954,0.27994854,0.30060954,0.31986154,0.33779054,0.35563154
58,PM9.8,mcr-2,G11,100,20200520_02,86.04149994,-0.00150508,-0.00075968,0.00016292,0.00076752,0.00133432,0.00161092,0.00200162,0.00253372,0.00278052,0.00291372,0.00323102,0.00311082,0.00367412,0.00373142,0.00417032,0.00415052,0.00414152,0.00480912,0.00508962,0.00533372,0.00547452,0.00571842,0.00628072,0.00692562,0.00786082,0.00884742,0.00962492,0.00976582,0.01316832,0.02098332,0.03394632,0.05138432,0.07426732,0.10127132,0.12903532,0.15767632,0.18503732,0.21187132,0.23735432,0.26139832,0.28329732,0.30403832,0.32306232,0.34021132,0.35702532
59,PM9.8,mcr-2,G11,1000,20200520_02,85.93294387,-0.00192488,-0.00047178,0.00025732,0.00092682,0.00121252,0.00136722,0.00145612,0.00200732,0.00199882,0.00215852,0.00225092,0.00238282,0.00263952,0.00270902,0.00314942,0.00317912,0.00342022,0.00360012,0.00387962,0.00430822,0.00455312,0.00529392,0.00618422,0.00749252,0.01033242,0.01499082,0.02321452,0.03592102,0.05411102,0.07659102,0.10093702,0.12623102,0.15177502,0.17730402,0.20205202,0.22467502,0.24667502,0.26622302,0.28488902,0.30193002,0.31762202,0.33234802,0.34522002,0.35888802,0.37120702
60,PM9.8,mcr-2,G11,1000,20200520_02,85.94969286,-0.00207294,-0.00038484,0.00036296,0.00080086,0.00129396,0.00157146,0.00189636,0.00197176,0.00254836,0.00234896,0.00271676,0.00283346,0.00281006,0.00336796,0.00367866,0.00345286,0.00391486,0.00402836,0.00460876,0.00459576,0.00519526,0.00526076,0.00609416,0.00767986,0.00994256,0.01423266,0.02142426,0.03258836,0.04939406,0.07053906,0.09353006,0.11750906,0.14240006,0.16683906,0.19016806,0.21318406,0.23420306,0.25373006,0.27175106,0.28795006,0.30378806,0.31837306,0.33120206,0.34431306,0.35624006
61,PM9.8,mcr-2,G11,1000,20200520_02,86.0329593,-0.00180344,-0.00045034,0.00036806,0.00078776,0.00109796,0.00100056,0.00134696,0.00166346,0.00185546,0.00199216,0.00222006,0.00206826,0.00241566,0.00287016,0.00285076,0.00307016,0.00329556,0.00329096,0.00383586,0.00398476,0.00468736,0.00528816,0.00659836,0.00839996,0.01172346,0.01755966,0.02688996,0.04185276,0.06217676,0.08658076,0.11190776,0.13859576,0.16478376,0.19052376,0.21485776,0.23801576,0.25942776,0.27901976,0.29737676,0.31353776,0.32927176,0.34403776,0.35761876,0.37086076,0.38358576
62,PM9.8,mcr-2,G11,1000,20200520_02,85.92312345,-0.00212458,-0.00050638,0.00046602,0.00097872,0.00118622,0.00147202,0.00141982,0.00182652,0.00247342,0.00270802,0.00273192,0.00262782,0.00305742,0.00331802,0.00333742,0.00362002,0.00350152,0.00385372,0.00420132,0.00420942,0.00484942,0.00523562,0.00612592,0.00767322,0.01045202,0.01548542,0.02375982,0.03709242,0.05647942,0.07999942,0.10485042,0.13112142,0.15771742,0.18315442,0.20792542,0.23133142,0.25303842,0.27253342,0.29052942,0.30722742,0.32286942,0.33690342,0.35032342,0.36289642,0.37438942
63,PM9.8,mcr-2,G11,1000,20200520_02,85.91663333,-0.002371,-0.0004285,0.0003763,0.0009952,0.001428,0.0016516,0.0018834,0.0022936,0.0023462,0.0026352,0.0024583,0.0026674,0.0032779,0.0031316,0.0032776,0.0035547,0.0036434,0.0038272,0.0041383,0.0045665,0.0048456,0.0052401,0.0064327,0.0081778,0.0109683,0.0160672,0.0248386,0.0387008,0.0581718,0.0818168,0.1069718,0.1324238,0.1592808,0.1850148,0.2098668,0.2333598,0.2548478,0.2743228,0.2925568,0.3104268,0.3265168,0.3413628,0.3557708,0.3698428,0.3838438
64,PM9.8,mcr-2,G11,1000,20200520_02,86.01920207,-0.00261602,-0.00061082,0.00049288,0.00112758,0.00160638,0.00175018,0.00201658,0.00251768,0.00251488,0.00314668,0.00281858,0.00328288,0.00349948,0.00383118,0.00377878,0.00400468,0.00424578,0.00443068,0.00457208,0.00487218,0.00516518,0.00578098,0.00645448,0.00811848,0.01030448,0.01526678,0.02284178,0.03540348,0.05298348,0.07557548,0.10013348,0.12579248,0.15239248,0.17807648,0.20367748,0.22737848,0.24964648,0.26997148,0.28874948,0.30688248,0.32272548,0.33801948,0.35179848,0.36496748,0.37770948
65,PM9.8,mcr-2,G11,10000,20200520_02,86.11057064,-0.00185036,-0.00048976,0.00023514,0.00085084,0.00125414,0.00143594,0.00172694,0.00196754,0.00192604,0.00215874,0.00202284,0.00234824,0.00261854,0.00303934,0.00340954,0.00350744,0.00408544,0.00492824,0.00558104,0.00693014,0.00939824,0.01344514,0.02033674,0.03147884,0.04767304,0.06898604,0.09308304,0.11813704,0.14391004,0.16957404,0.19494904,0.21882004,0.24063004,0.26134504,0.28047404,0.29812204,0.31540604,0.33064304,0.34572004,0.35980904,0.37351204,0.38722104,0.39952604,0.41192104,0.42426104
66,PM9.8,mcr-2,G11,10000,20200520_02,86.09509795,-0.0016283,-0.0005843,0.0002656,0.0008403,0.0011067,0.0011944,0.0017545,0.0016943,0.0021861,0.0023394,0.0023571,0.0026052,0.0027724,0.0032364,0.003305,0.0034915,0.0040421,0.0048329,0.0052503,0.0066788,0.0087738,0.0125195,0.0188139,0.0286574,0.0438836,0.0631426,0.0856736,0.1091536,0.1334536,0.1576616,0.1820346,0.2045796,0.2258386,0.2460586,0.2642136,0.2812096,0.2968276,0.3114806,0.3255866,0.3379576,0.3493556,0.3607056,0.3707136,0.3801306,0.3892306
67,PM9.8,mcr-2,G11,10000,20200520_02,85.98807797,-0.00173592,-0.00060532,0.00031828,0.00082628,0.00119668,0.00158768,0.00182068,0.00197088,0.00208818,0.00222158,0.00253978,0.00277668,0.00281528,0.00341268,0.00325268,0.00353848,0.00407688,0.00441148,0.00523918,0.00632968,0.00892908,0.01287748,0.01999038,0.03170578,0.04883618,0.07153318,0.09711618,0.12345118,0.15019618,0.17706618,0.20315518,0.22773918,0.25050118,0.27213918,0.29184618,0.30956618,0.32632818,0.34225018,0.35644918,0.36986018,0.38271118,0.39422218,0.40591418,0.41697818,0.42712018
68,PM9.8,mcr-2,G11,10000,20200520_02,85.94287452,-0.00183534,-0.00043324,0.00042806,0.00077126,0.00106926,0.00127806,0.00151336,0.00162416,0.00180576,0.00195316,0.00210226,0.00204836,0.00234266,0.00248326,0.00272786,0.00302996,0.00296116,0.00378236,0.00479016,0.00607946,0.00856536,0.01273006,0.01987326,0.03198046,0.04936856,0.07233556,0.09709856,0.12291556,0.14969956,0.17618956,0.20102056,0.22516956,0.24713356,0.26753456,0.28602956,0.30351856,0.31936956,0.33385956,0.34731756,0.36004356,0.37154556,0.38218456,0.39210356,0.40160156,0.41141056
69,PM9.8,mcr-2,G11,10000,20200520_02,86.06097809,-0.0023352,-0.0005275,0.0004625,0.0010039,0.0013963,0.0020242,0.0021482,0.002218,0.0025091,0.0027499,0.0029612,0.0031926,0.0034306,0.0033466,0.0037297,0.0040805,0.0046339,0.0049803,0.0059215,0.007674,0.0100748,0.0149922,0.0233612,0.0362744,0.0554734,0.0792464,0.1057914,0.1329944,0.1605784,0.1881944,0.2145644,0.2392724,0.2615054,0.2823914,0.3012254,0.3194564,0.3353614,0.3502804,0.3640664,0.3770564,0.3888954,0.3999214,0.4102274,0.4203834,0.4294174
70,PM9.8,mcr-2,G11,10000,20200520_02,86.03853123,-0.00241926,-0.00078366,0.00045174,0.00117024,0.00158094,0.00199544,0.00224124,0.00258594,0.00302214,0.00312334,0.00329574,0.00357604,0.00387984,0.00401944,0.00436504,0.00440414,0.00512684,0.00559374,0.00665714,0.00796684,0.01027894,0.01397474,0.02140404,0.03298934,0.04983734,0.07232534,0.09761234,0.12356734,0.15100834,0.17802634,0.20444734,0.22912934,0.25317534,0.27437134,0.29403134,0.31222234,0.32929234,0.34499734,0.35958534,0.37267934,0.38567034,0.39783534,0.40851434,0.41909634,0.42886634
71,PM9.8,mcr-2,G11,100000,20200520_02,86.07901252,-0.00178128,-0.00038738,0.00022962,0.00088482,0.00105422,0.00120292,0.00158812,0.00213832,0.00199002,0.00226602,0.00242432,0.00257292,0.00318872,0.00360862,0.00437702,0.00579002,0.00798722,0.01146872,0.01745672,0.02744232,0.04299062,0.06394462,0.08794462,0.11447362,0.14117462,0.16907362,0.19520362,0.22050562,0.24391462,0.26623662,0.28660162,0.30490962,0.32299962,0.33824262,0.35345662,0.36699062,0.37982462,0.39150262,0.40293162,0.41318662,0.42354662,0.43207962,0.44054162,0.44906862,0.45741962
72,PM9.8,mcr-2,G11,100000,20200520_02,86.17434385,-0.00124186,-0.00040826,0.00018314,0.00066064,0.00080634,0.00100384,0.00111194,0.00162084,0.00195044,0.00185454,0.00195224,0.00238674,0.00252774,0.00322714,0.00386564,0.00491234,0.00681664,0.01010654,0.01568514,0.02494964,0.03982194,0.05964894,0.08337094,0.10884894,0.13516394,0.16225394,0.18820994,0.21322394,0.23712794,0.25850894,0.27856194,0.29743794,0.31422494,0.33016894,0.34522794,0.35910494,0.37139394,0.38326894,0.39421394,0.40484694,0.41422994,0.42312494,0.43167094,0.43985394,0.44788694
73,PM9.8,mcr-2,G11,100000,20200520_02,86.08332954,-0.00174856,-0.00047136,0.00015934,0.00077214,0.00128844,0.00145164,0.00174734,0.00188274,0.00216044,0.00241644,0.00262964,0.00287354,0.00305314,0.00356554,0.00443064,0.00542844,0.00752284,0.01146194,0.01775444,0.02864414,0.04578214,0.06848414,0.09434014,0.12272314,0.15195314,0.18043014,0.20907414,0.23618814,0.26111714,0.28391214,0.30535314,0.32524814,0.34376914,0.36071914,0.37599914,0.39058014,0.40392114,0.41655414,0.42820914,0.43905514,0.45026614,0.45902614,0.46822114,0.47649414,0.48501614
74,PM9.8,mcr-2,G11,100000,20200520_02,86.00520783,-0.00193088,-0.00045648,0.00028742,0.00091162,0.00118832,0.00151262,0.00201862,0.00205662,0.00212902,0.00235452,0.00259072,0.00312152,0.00338772,0.00382102,0.00439752,0.00601492,0.00773592,0.01170082,0.01864102,0.02985552,0.04709242,0.07069042,0.09702742,0.12464542,0.15348242,0.18224342,0.20979842,0.23607042,0.26029642,0.28219542,0.30311242,0.32226342,0.33965942,0.35499342,0.37039842,0.38471742,0.39679542,0.40911142,0.42000842,0.43104142,0.44054442,0.44972442,0.45819442,0.46626842,0.47407042
75,PM9.8,mcr-2,G11,100000,20200520_02,86.02828094,-0.00175006,-0.00034106,0.00016084,0.00080034,0.00112994,0.00141554,0.00178424,0.00202964,0.00199804,0.00243414,0.00254544,0.00285154,0.00324844,0.00377774,0.00429284,0.00590314,0.00761954,0.01093544,0.01740654,0.02727774,0.04362324,0.06507324,0.08985724,0.11624724,0.14312124,0.17009624,0.19629524,0.22107624,0.24494324,0.26598024,0.28538424,0.30364424,0.32072624,0.33590224,0.35106324,0.36410624,0.37632724,0.38712524,0.39827524,0.40849624,0.41784424,0.42688824,0.43492824,0.44253324,0.45030724
76,PM9.8,mcr-2,G11,100000,20200520_02,86.10631193,-0.0024779,-0.0006421,0.0004715,0.0010358,0.0016127,0.001951,0.0021827,0.0025761,0.003013,0.0031231,0.0033981,0.003639,0.003957,0.0043067,0.0048687,0.006102,0.0078315,0.0112225,0.0172364,0.0267304,0.0421698,0.0628508,0.0870958,0.1130178,0.1398688,0.1667088,0.1931188,0.2183758,0.2416788,0.2636118,0.2832228,0.3017128,0.3189208,0.3339998,0.3489908,0.3626028,0.3742568,0.3864628,0.3977218,0.4078458,0.4174678,0.4258978,0.4344148,0.4419978,0.4497688
77,PM9.8,mcr-2,G11,1000000,20200520_02,86.05000317,-0.00181424,-0.00063324,0.00024086,0.00108396,0.00112266,0.00163916,0.00188976,0.00217746,0.00282826,0.00272496,0.00346466,0.00444816,0.00463856,0.00767256,0.01210056,0.01996576,0.03255306,0.05101806,0.07374506,0.09850006,0.12466506,0.15088806,0.17632406,0.20220306,0.22537906,0.24719606,0.26799006,0.28597906,0.30358906,0.31925306,0.33422306,0.34794406,0.36080906,0.37290106,0.38394006,0.39416706,0.40404706,0.41277206,0.42234906,0.43047306,0.43759206,0.44529706,0.45205306,0.45906206,0.46447306
78,PM9.8,mcr-2,G11,1000000,20200520_02,86.09445369,-0.0014305,-0.0003609,0.0003271,0.0006096,0.0008547,0.0013155,0.0014176,0.0018329,0.0019325,0.0021801,0.0029694,0.0034682,0.0051766,0.0079134,0.0131158,0.0211825,0.0348302,0.0542132,0.0786472,0.1045952,0.1321512,0.1601232,0.1868562,0.2128282,0.2375582,0.2599212,0.2804922,0.3000512,0.3171602,0.3335252,0.3483462,0.3621892,0.3750822,0.3874362,0.3985152,0.4091092,0.4186002,0.4280152,0.4368692,0.4445072,0.4525312,0.4596712,0.4663772,0.4733402,0.4791072
79,PM9.8,mcr-2,G11,1000000,20200520_02,86.04247699,-0.00154728,-0.00044058,0.00033552,0.00066252,0.00098982,0.00138622,0.00166902,0.00176062,0.00218582,0.00269612,0.00297412,0.00401192,0.00548882,0.00821302,0.01306812,0.02121042,0.03446192,0.05298522,0.07626622,0.10104822,0.12713622,0.15303122,0.17851722,0.20354822,0.22689022,0.24868522,0.26834222,0.28661722,0.30339322,0.31953422,0.33332422,0.34701322,0.35984722,0.37152222,0.38213022,0.39227022,0.40230022,0.41069422,0.41932322,0.42749722,0.43442322,0.44160622,0.44877422,0.45488822,0.46056222
80,PM9.8,mcr-2,G11,1000000,20200520_02,86.0252103,-0.00206914,-0.00042824,0.00020236,0.00094396,0.00135106,0.00144636,0.00175766,0.00224606,0.00238896,0.00318176,0.00367326,0.00458006,0.00629166,0.00950366,0.01481396,0.02358036,0.03790356,0.05829756,0.08393356,0.11103656,0.13868156,0.16668456,0.19409756,0.22056556,0.24515456,0.26771156,0.28804756,0.30683956,0.32449656,0.34073056,0.35497256,0.36820156,0.38053956,0.39197956,0.40264656,0.41194756,0.42183156,0.42986356,0.43805756,0.44576556,0.45346156,0.45969356,0.46538656,0.47019556,0.47660656
81,PM9.8,mcr-2,G11,1000000,20200520_02,86.02716632,-0.00255598,-0.00068078,0.00048722,0.00127292,0.00147662,0.00180502,0.00235882,0.00274112,0.00325622,0.00397132,0.00570972,0.00526422,0.00707372,0.01002232,0.01540632,0.02413602,0.03823822,0.05955722,0.08567422,0.11278822,0.14111822,0.17007122,0.19813022,0.22542922,0.25058422,0.27377222,0.29518522,0.31481122,0.33370822,0.34996222,0.36533922,0.37994122,0.39324422,0.40548822,0.41698522,0.42780022,0.43812822,0.44667522,0.45699122,0.46559922,0.47402122,0.48087922,0.48766722,0.49449222,0.50041322
82,PM9.8,mcr-2,G11,1000000,20200520_02,86.08099321,-0.00195522,-0.00065802,0.00033928,0.00090958,0.00136438,0.00148818,0.00183418,0.00171768,0.00234258,0.00277888,0.00343488,0.00412918,0.00572148,0.00842918,0.01322448,0.02182528,0.03505668,0.05448568,0.07850968,0.10408368,0.13126268,0.15877568,0.18586368,0.21179668,0.23666668,0.25940568,0.27995068,0.29979268,0.31713668,0.33391768,0.34880868,0.36327068,0.37580768,0.38858268,0.39966668,0.41038168,0.42044168,0.42995568,0.43907468,0.44708968,0.45519868,0.46267868,0.46944868,0.47560468,0.48231968
83,PM9.8,mcr-2,G11,10000000,20200520_02,86.08986183,-0.00204082,-0.00050532,0.00047068,0.00080018,0.00127528,0.00163428,0.00216558,0.00277478,0.00420278,0.00627398,0.00972178,0.01570708,0.02617578,0.04212548,0.06269948,0.08670648,0.11233448,0.13868948,0.16469348,0.18981548,0.21434648,0.23743648,0.25849048,0.27807148,0.29551848,0.31217148,0.32711948,0.34165048,0.35460448,0.36753648,0.37885948,0.38928148,0.39927648,0.40798248,0.41683648,0.42553748,0.43337648,0.44007248,0.44788548,0.45434248,0.46072748,0.46685148,0.47183348,0.47782248,0.48300148
